web_name,position_name,short_name,price,team_id,ownership,form,minutes,goals_scored,assists,clean_sheets,bonus,ict_index,has_injury_news,is_available,pts_per_90,pts_per_million,gc_per_90,appearance_rate,fixture_ease,avg_opp_strength,fixture_count,team_avg_goals_scored,team_avg_goals_conceded,form_tier,ownership_tier,total_points,predicted_xP,value_score,rag_score
Pinnock,DEF,BRE,4.2,5,0.0,3.3,318,0,0,1,2,12.3,0,True,3.962264150943396,3.333333333333333,0.0,0.1104166666666666,2.5,3.5,6,1.5,1.375,average,differential,14,0.75,0.179,26.92
Ellborg,GKP,SUN,4.0,17,0.0,1.0,270,0,0,1,3,7.4,0,True,5.333333333333333,4.0,0.0,0.09375,2.833333333333333,3.1666666666666665,6,1.03125,1.125,cold,differential,16,0.57,0.142,26.84
Zirkzee,FWD,MUN,5.8,14,0.0,0.0,509,2,1,1,6,50.6,0,True,6.542239685658153,6.379310344827586,0.5304518664047151,0.1767361111111111,2.6666666666666665,3.333333333333333,6,1.78125,1.40625,cold,differential,37,1.06,0.183,26.82
Ward-Prowse,MID,BUR,5.6,3,0.0,1.2,818,0,1,2,0,49.6,0,True,3.190709046454768,5.178571428571429,0.1100244498777506,0.2840277777777777,2.6666666666666665,3.333333333333333,6,1.03125,1.96875,cold,differential,29,0.86,0.154,26.66
Enes Ünal,FWD,BOU,5.4,4,0.0,0.5,175,1,0,0,1,13.7,0,True,11.82857142857143,4.259259259259259,0.5142857142857143,0.0607638888888888,2.833333333333333,3.1666666666666665,6,1.5,1.53125,cold,differential,23,0.67,0.124,26.37
Bogarde,DEF,AVL,4.0,2,0.0,0.0,797,0,0,2,4,17.6,0,True,3.83939774153074,8.5,0.0,0.2767361111111111,2.833333333333333,3.1666666666666665,6,1.34375,1.1875,cold,differential,34,0.65,0.162,26.28
Yates,MID,NFO,4.7,16,0.0,0.7,405,0,1,0,0,16.4,0,True,4.666666666666667,4.468085106382978,0.2222222222222222,0.140625,2.833333333333333,3.1666666666666665,6,1.0,1.375,cold,differential,21,0.59,0.126,26.17
Lewis,DEF,MCI,4.6,13,0.0,0.0,311,0,1,1,2,20.7,0,True,5.498392282958199,4.130434782608696,0.2893890675241157,0.1079861111111111,2.857142857142857,3.142857142857143,7,2.032258064516129,0.9032258064516128,cold,differential,19,0.64,0.139,26.11
Pedro Lima,DEF,WOL,4.0,20,0.0,0.5,48,0,0,0,0,0.2,0,True,7.5,1.0,0.0,0.0166666666666666,3.1666666666666665,2.833333333333333,6,0.75,1.8125,cold,differential,4,0.12,0.03,26.04
Lewis-Skelly,DEF,ARS,5.0,1,0.0,0.5,401,0,0,0,0,11.7,0,True,2.917705735660848,2.6,0.0,0.1392361111111111,3.0,3.0,6,1.9375,0.75,cold,differential,13,0.37,0.074,25.97
Doherty,DEF,WOL,4.4,20,0.0,0.0,702,0,0,1,0,18.6,1,True,1.5384615384615383,2.727272727272727,0.0,0.24375,3.1666666666666665,2.833333333333333,6,0.75,1.8125,cold,differential,12,0.14,0.032,25.45
Tuanzebe,DEF,BUR,3.9,3,0.0,0.0,931,1,0,1,0,28.9,0,True,2.610096670247046,6.923076923076923,0.0966702470461868,0.3232638888888889,2.6666666666666665,3.333333333333333,6,1.03125,1.96875,cold,differential,27,0.79,0.203,25.38
Dragusin,DEF,TOT,4.5,18,0.0,0.0,513,0,0,0,0,15.3,0,True,2.631578947368421,3.333333333333333,0.0,0.178125,3.0,3.0,6,1.25,1.59375,cold,differential,15,0.37,0.082,25.37
Willock,MID,NEW,5.0,15,0.0,0.3,693,0,1,3,0,35.5,0,True,3.636363636363636,5.6,0.1298701298701298,0.240625,2.6666666666666665,3.333333333333333,6,1.40625,1.46875,cold,differential,28,0.82,0.164,25.21
Bissouma,MID,TOT,5.2,18,0.0,0.0,516,0,0,0,0,12.6,0,True,2.2674418604651163,2.5,0.0,0.1791666666666666,3.0,3.0,6,1.25,1.59375,cold,differential,13,0.37,0.071,25.13
Abraham,FWD,AVL,5.8,2,0.0,0.7,199,1,0,0,2,19.8,0,True,7.236180904522612,2.7586206896551726,0.4522613065326633,0.0690972222222222,2.833333333333333,3.1666666666666665,6,1.34375,1.1875,cold,differential,16,0.52,0.09,24.9
Chiesa,MID,LIV,6.3,12,0.0,0.0,277,2,1,0,0,31.1,0,True,11.046931407942235,5.396825396825397,0.9747292418772564,0.0961805555555555,2.6666666666666665,3.333333333333333,6,1.625,1.3125,cold,differential,34,0.89,0.141,24.72
Milosavljević,DEF,BOU,4.4,4,0.0,0.0,367,0,0,1,0,12.2,0,True,4.659400544959128,4.3181818181818175,0.0,0.1274305555555555,2.833333333333333,3.1666666666666665,6,1.5,1.53125,cold,differential,19,0.54,0.123,24.67
Isak,FWD,LIV,10.3,12,0.0,0.3,522,2,1,1,2,27.8,0,True,5.172413793103448,2.912621359223301,0.5172413793103449,0.18125,2.6666666666666665,3.333333333333333,6,1.625,1.3125,cold,differential,30,0.92,0.089,24.26
Kinsky,GKP,TOT,3.9,18,0.0,1.0,180,0,0,0,0,1.3,0,True,1.5,0.7692307692307693,0.0,0.0625,3.0,3.0,6,1.25,1.59375,cold,differential,3,0.13,0.033,24.19
Lucas Pires,DEF,BUR,3.8,3,0.0,0.2,1110,0,0,1,0,47.5,0,True,1.6216216216216215,5.2631578947368425,0.0,0.3854166666666667,2.6666666666666665,3.333333333333333,6,1.03125,1.96875,cold,differential,20,0.65,0.171,24.03
O'Riley,MID,BHA,5.5,6,0.0,0.2,201,1,0,1,2,19.2,0,True,6.716417910447761,2.727272727272727,0.4477611940298507,0.0697916666666666,2.833333333333333,3.1666666666666665,6,1.34375,1.15625,cold,differential,15,0.5,0.091,24.01
Reed,MID,FUL,4.3,10,0.0,0.3,26,1,0,0,2,6.8,0,True,45.00000000000001,3.0232558139534884,3.4615384615384617,0.0090277777777777,2.833333333333333,3.1666666666666665,6,1.34375,1.4375,cold,differential,13,0.43,0.1,23.88
Bailey,MID,AVL,5.5,2,0.0,0.3,334,0,1,0,0,23.7,0,True,3.502994011976048,2.363636363636364,0.2694610778443114,0.1159722222222222,2.833333333333333,3.1666666666666665,6,1.34375,1.1875,cold,differential,13,0.44,0.08,23.51
Trafford,GKP,MCI,4.5,13,0.0,0.0,270,0,0,1,0,10.1,0,True,3.6666666666666665,2.4444444444444446,0.0,0.09375,2.857142857142857,3.142857142857143,7,2.032258064516129,0.9032258064516128,cold,differential,11,0.41,0.091,23.47
Livramento,DEF,NEW,4.9,15,0.0,1.3,1326,0,1,6,3,44.3,1,True,4.004524886877828,12.040816326530612,0.0678733031674208,0.4604166666666666,2.6666666666666665,3.333333333333333,6,1.40625,1.46875,cold,differential,59,0.52,0.106,23.41
Alcaraz,MID,EVE,5.2,9,0.0,0.0,667,0,1,3,0,38.4,0,True,3.5082458770614693,5.0,0.1349325337331334,0.2315972222222222,2.6666666666666665,3.333333333333333,6,1.21875,1.15625,cold,differential,26,0.7,0.135,23.28
Cirkin,DEF,SUN,4.0,17,0.0,0.0,301,0,0,1,0,7.1,0,True,4.186046511627906,3.5,0.0,0.1045138888888888,2.833333333333333,3.1666666666666665,6,1.03125,1.125,cold,differential,14,0.38,0.095,22.96
Diop,DEF,FUL,4.3,10,0.0,0.0,592,0,0,0,0,13.6,0,True,1.9763513513513515,3.0232558139534884,0.0,0.2055555555555555,2.833333333333333,3.1666666666666665,6,1.34375,1.4375,cold,differential,13,0.39,0.091,22.94
Gannon-Doak,MID,BOU,4.8,4,0.0,0.5,68,0,1,0,0,5.0,0,True,11.911764705882351,1.875,1.3235294117647058,0.0236111111111111,2.833333333333333,3.1666666666666665,6,1.5,1.53125,cold,differential,9,0.33,0.069,22.82
Hato,DEF,CHE,4.6,7,0.0,0.5,773,0,0,0,0,27.2,0,True,1.5135834411384217,2.8260869565217392,0.0,0.2684027777777777,2.6666666666666665,3.333333333333333,6,1.65625,1.28125,cold,differential,13,0.56,0.122,22.8
Wissa,FWD,NEW,7.3,15,0.0,0.7,423,1,0,1,0,22.1,0,True,4.468085106382978,2.8767123287671232,0.2127659574468085,0.146875,2.6666666666666665,3.333333333333333,6,1.40625,1.46875,cold,differential,21,0.62,0.085,22.72
Scarles,DEF,WHU,4.3,19,0.0,0.0,654,0,1,0,0,23.2,0,True,2.889908256880734,4.883720930232558,0.1376146788990825,0.2270833333333333,2.6666666666666665,3.333333333333333,6,1.25,1.78125,cold,differential,21,0.56,0.13,22.2
Ødegaard,MID,ARS,7.8,1,0.0,0.0,1070,1,6,4,5,83.7,1,True,5.214953271028037,7.948717948717949,0.5887850467289719,0.3715277777777778,3.0,3.0,6,1.9375,0.75,cold,differential,62,0.12,0.015,22.18
Patterson,DEF,EVE,4.4,9,0.0,0.0,237,0,0,2,0,8.6,0,True,7.974683544303797,4.7727272727272725,0.0,0.0822916666666666,2.6666666666666665,3.333333333333333,6,1.21875,1.15625,cold,differential,21,0.53,0.12,21.78
Nørgaard,MID,ARS,5.1,1,0.0,0.0,56,0,0,0,0,2.4,0,True,9.642857142857142,1.1764705882352942,0.0,0.0194444444444444,3.0,3.0,6,1.9375,0.75,cold,differential,6,0.06,0.012,21.7
Souza,DEF,TOT,4.0,18,0.0,0.0,142,0,0,0,0,6.2,0,True,1.9014084507042253,0.75,0.0,0.0493055555555555,3.0,3.0,6,1.25,1.59375,cold,differential,3,0.05,0.013,21.65
Byfield,DEF,TOT,4.0,18,0.0,0.0,1,0,0,0,0,0.1,0,True,90.0,0.25,0.0,0.0003472222222222,3.0,3.0,6,1.25,1.59375,cold,differential,1,0.05,0.013,21.65
Ortega Moreno,GKP,NFO,4.7,16,0.0,0.0,270,0,0,1,0,6.9,0,True,3.6666666666666665,2.3404255319148937,0.0,0.09375,2.833333333333333,3.1666666666666665,6,1.0,1.375,cold,differential,11,0.29,0.062,21.61
Mainoo,MID,MUN,4.7,14,0.0,1.0,1158,0,2,3,0,57.3,1,True,3.5751295336787563,9.787234042553193,0.155440414507772,0.4020833333333333,2.6666666666666665,3.333333333333333,6,1.78125,1.40625,cold,differential,46,0.39,0.083,21.55
Rowswell,DEF,TOT,4.0,18,0.0,0.0,1,0,0,0,0,0.0,0,True,90.0,0.25,0.0,0.0003472222222222,3.0,3.0,6,1.25,1.59375,cold,differential,1,0.04,0.01,21.51
Bakwa,MID,NFO,5.9,16,0.0,0.0,342,0,1,0,0,23.8,0,True,3.68421052631579,2.3728813559322037,0.2631578947368421,0.11875,2.833333333333333,3.1666666666666665,6,1.0,1.375,cold,differential,14,0.3,0.051,21.44
Röhl,MID,EVE,5.0,9,0.0,0.3,358,0,0,2,0,16.6,0,True,4.5251396648044695,3.6,0.0,0.1243055555555555,2.6666666666666665,3.333333333333333,6,1.21875,1.15625,cold,differential,18,0.48,0.096,21.37
Olusesi,MID,TOT,4.3,18,0.0,0.0,14,0,0,0,0,0.2,0,True,6.428571428571429,0.2325581395348837,0.0,0.0048611111111111,3.0,3.0,6,1.25,1.59375,cold,differential,1,0.02,0.005,21.27
Armstrong,MID,EVE,4.5,9,0.0,0.0,495,0,0,1,0,20.5,0,True,3.4545454545454546,4.222222222222222,0.0,0.171875,2.6666666666666665,3.333333333333333,6,1.21875,1.15625,cold,differential,19,0.49,0.109,21.26
Wood,FWD,NFO,7.1,16,0.0,0.3,563,2,0,1,3,30.7,1,True,4.156305506216697,3.661971830985916,0.3197158081705151,0.1954861111111111,2.833333333333333,3.1666666666666665,6,1.0,1.375,cold,differential,26,0.24,0.034,21.12
Lucca,FWD,NFO,5.4,16,0.0,0.0,119,1,0,1,0,7.9,0,True,6.050420168067227,1.4814814814814814,0.7563025210084033,0.0413194444444444,2.833333333333333,3.1666666666666665,6,1.0,1.375,cold,differential,8,0.24,0.044,20.88
McAtee,MID,NFO,5.0,16,0.0,0.3,173,0,0,0,0,7.6,0,True,4.682080924855491,1.8,0.0,0.0600694444444444,2.833333333333333,3.1666666666666665,6,1.0,1.375,cold,differential,9,0.19,0.038,20.86
Worrall,DEF,BUR,3.8,3,0.0,0.0,496,0,0,0,0,17.0,0,True,3.629032258064516,5.2631578947368425,0.0,0.1722222222222222,2.6666666666666665,3.333333333333333,6,1.03125,1.96875,cold,differential,20,0.41,0.108,20.68
A.García,DEF,AVL,3.9,2,0.0,0.3,38,0,0,0,0,0.6,0,True,9.473684210526317,1.0256410256410258,0.0,0.0131944444444444,2.833333333333333,3.1666666666666665,6,1.34375,1.1875,cold,differential,4,0.15,0.038,20.59
Tóth.A,MID,BOU,4.9,4,0.0,0.5,77,0,0,0,0,5.5,0,True,5.8441558441558445,1.020408163265306,0.0,0.0267361111111111,2.833333333333333,3.1666666666666665,6,1.5,1.53125,cold,differential,5,0.13,0.027,20.52
Dibling,MID,EVE,5.3,9,0.0,0.0,349,0,0,2,0,13.6,0,True,4.641833810888252,3.39622641509434,0.0,0.1211805555555555,2.6666666666666665,3.333333333333333,6,1.21875,1.15625,cold,differential,18,0.45,0.085,20.46
George,MID,EVE,4.8,9,0.0,0.3,261,0,0,1,0,13.9,0,True,3.793103448275862,2.291666666666667,0.0,0.090625,2.6666666666666665,3.333333333333333,6,1.21875,1.15625,cold,differential,11,0.39,0.081,20.42
Hickey,DEF,BRE,4.0,5,0.0,0.0,588,0,0,2,0,13.9,0,True,5.051020408163265,8.25,0.0,0.2041666666666666,2.5,3.5,6,1.5,1.375,cold,differential,33,0.61,0.153,20.29
Adama,MID,WHU,5.1,19,0.0,0.7,360,0,0,0,0,16.0,0,True,6.0,4.705882352941177,0.0,0.125,2.6666666666666665,3.333333333333333,6,1.25,1.78125,cold,differential,24,0.32,0.063,20.16
Kovačić,MID,MCI,5.8,13,0.0,0.3,13,0,0,0,0,0.8,0,True,13.846153846153848,0.3448275862068966,0.0,0.0045138888888888,2.857142857142857,3.142857142857143,7,2.032258064516129,0.9032258064516128,cold,differential,2,0.09,0.016,20.09
Stones,DEF,MCI,5.4,13,0.0,0.0,351,0,0,1,0,9.8,1,True,3.076923076923077,2.222222222222222,0.0,0.121875,2.857142857142857,3.142857142857143,7,2.032258064516129,0.9032258064516128,cold,differential,12,0.13,0.024,20.07
Igor,DEF,BHA,4.5,6,0.0,0.0,103,0,0,0,0,3.6,0,True,5.242718446601942,1.3333333333333333,0.0,0.0357638888888888,2.833333333333333,3.1666666666666665,6,1.34375,1.15625,cold,differential,6,0.14,0.031,19.9
Devenny,MID,CRY,4.3,8,0.0,0.0,593,1,0,1,0,34.5,0,True,4.401349072512648,6.744186046511628,0.1517706576728499,0.2059027777777777,2.4285714285714284,3.571428571428572,7,1.1290322580645162,1.1612903225806452,cold,differential,29,0.69,0.16,19.81
Alleyne,DEF,MCI,3.9,13,0.0,0.0,135,0,0,0,0,7.5,0,True,3.333333333333333,1.2820512820512822,0.0,0.046875,2.857142857142857,3.142857142857143,7,2.032258064516129,0.9032258064516128,cold,differential,5,0.09,0.023,19.78
Jair Cunha,DEF,NFO,4.2,16,0.0,0.0,214,0,0,0,0,5.6,0,True,2.102803738317757,1.1904761904761905,0.0,0.0743055555555555,2.833333333333333,3.1666666666666665,6,1.0,1.375,cold,differential,5,0.12,0.029,19.72
Stach,MID,LEE,4.8,11,0.0,0.8,2135,4,6,6,11,172.3,1,False,5.142857142857143,25.416666666666668,0.4215456674473068,0.7413194444444444,3.333333333333333,2.6666666666666665,6,1.21875,1.53125,cold,differential,122,0.16,0.033,19.61
Netz,DEF,NFO,4.5,16,0.0,0.0,48,0,0,0,0,1.1,0,True,3.75,0.4444444444444444,0.0,0.0166666666666666,2.833333333333333,3.1666666666666665,6,1.0,1.375,cold,differential,2,0.08,0.018,19.2
Alysson,MID,AVL,5.0,2,0.0,0.0,47,0,0,0,0,1.5,0,True,5.74468085106383,0.6,0.0,0.0163194444444444,2.833333333333333,3.1666666666666665,6,1.34375,1.1875,cold,differential,3,0.08,0.016,19.16
Kusi-Asare,FWD,FUL,4.5,10,0.0,0.0,30,0,0,0,0,2.1,0,True,12.0,0.8888888888888888,0.0,0.0104166666666666,2.833333333333333,3.1666666666666665,6,1.34375,1.4375,cold,differential,4,0.07,0.016,19.09
Marc Guiu,FWD,CHE,4.0,7,0.0,0.0,247,0,1,0,0,12.6,0,True,4.372469635627531,3.0,0.3643724696356275,0.0857638888888888,2.6666666666666665,3.333333333333333,6,1.65625,1.28125,cold,differential,12,0.29,0.072,19.07
Lavia,MID,CHE,4.9,7,0.0,0.5,243,0,0,0,0,7.3,0,True,3.333333333333333,1.8367346938775508,0.0,0.084375,2.6666666666666665,3.333333333333333,6,1.65625,1.28125,cold,differential,9,0.24,0.049,19.0
Soler,DEF,BOU,3.9,4,0.0,0.0,34,0,0,0,0,0.6,0,True,7.9411764705882355,0.7692307692307693,0.0,0.0118055555555555,2.833333333333333,3.1666666666666665,6,1.5,1.53125,cold,differential,3,0.06,0.015,19.0
B.Badiashile,DEF,CHE,4.4,7,0.0,0.0,470,0,0,0,0,11.4,0,True,1.3404255319148937,1.5909090909090908,0.0,0.1631944444444444,2.6666666666666665,3.333333333333333,6,1.65625,1.28125,cold,differential,7,0.29,0.066,18.94
Abbott,DEF,NFO,3.8,16,0.0,0.0,120,0,0,0,0,3.2,0,True,1.5,0.5263157894736842,0.0,0.0416666666666666,2.833333333333333,3.1666666666666665,6,1.0,1.375,cold,differential,2,0.05,0.013,18.89
Bayindir,GKP,MUN,4.7,14,0.0,0.0,540,0,0,0,0,12.8,0,True,1.8333333333333333,2.3404255319148937,0.0,0.1875,2.6666666666666665,3.333333333333333,6,1.78125,1.40625,cold,differential,11,0.29,0.062,18.85
Vicario,GKP,TOT,4.7,18,0.0,0.7,2790,0,0,7,6,72.2,0,False,2.903225806451613,19.148936170212764,0.0,0.96875,3.0,3.0,6,1.25,1.59375,cold,differential,90,0.58,0.123,18.8
Gunn,GKP,NFO,4.0,16,0.0,0.0,45,0,0,0,0,0.1,0,True,2.0,0.25,0.0,0.015625,2.833333333333333,3.1666666666666665,6,1.0,1.375,cold,differential,1,0.04,0.01,18.75
George Hemmings,MID,AVL,4.5,2,0.0,0.0,25,0,0,0,0,0.3,0,True,7.199999999999999,0.4444444444444444,0.0,0.0086805555555555,2.833333333333333,3.1666666666666665,6,1.34375,1.1875,cold,differential,2,0.04,0.009,18.73
Howell,MID,BHA,4.5,6,0.0,0.0,92,0,0,0,0,1.8,0,True,3.91304347826087,0.8888888888888888,0.0,0.0319444444444444,2.833333333333333,3.1666666666666665,6,1.34375,1.15625,cold,differential,4,0.04,0.009,18.73
Burrowes,MID,AVL,4.3,2,0.0,0.0,16,0,0,0,0,0.0,0,True,5.625,0.2325581395348837,0.0,0.0055555555555555,2.833333333333333,3.1666666666666665,6,1.34375,1.1875,cold,differential,1,0.04,0.009,18.73
Oriola,MID,BHA,4.5,6,0.0,0.0,1,0,0,0,0,0.0,0,True,90.0,0.2222222222222222,0.0,0.0003472222222222,2.833333333333333,3.1666666666666665,6,1.34375,1.15625,cold,differential,1,0.04,0.009,18.73
March,MID,BHA,5.8,6,0.0,0.0,4,0,0,0,0,0.0,0,True,22.5,0.1724137931034483,0.0,0.0013888888888888,2.833333333333333,3.1666666666666665,6,1.34375,1.15625,cold,differential,1,0.03,0.005,18.57
Harrison,MID,LEE,5.1,11,0.0,0.0,262,0,0,0,0,11.5,0,False,4.122137404580153,2.3529411764705883,0.0,0.0909722222222222,3.333333333333333,2.6666666666666665,6,1.21875,1.53125,cold,differential,12,0.18,0.035,18.55
Elliott,MID,AVL,5.1,2,0.0,0.0,110,0,0,0,0,7.4,0,True,4.090909090909091,0.9803921568627452,0.0,0.0381944444444444,2.833333333333333,3.1666666666666665,6,1.34375,1.1875,cold,differential,5,0.01,0.002,18.37
Mohamadou Kanté,MID,WHU,4.5,19,0.0,0.3,32,0,0,0,0,2.7,0,True,19.6875,1.5555555555555556,0.0,0.0111111111111111,2.6666666666666665,3.333333333333333,6,1.25,1.78125,cold,differential,7,0.17,0.038,17.96
James,MID,LEE,5.2,11,0.0,0.2,405,0,0,1,0,26.5,1,False,4.0,3.461538461538461,0.0,0.140625,3.333333333333333,2.6666666666666665,6,1.21875,1.53125,cold,differential,18,0.1,0.019,17.96
Nyoni,MID,LIV,4.3,12,0.0,0.3,14,0,0,0,0,1.8,0,True,32.14285714285714,1.162790697674419,0.0,0.0048611111111111,2.6666666666666665,3.333333333333333,6,1.625,1.3125,cold,differential,5,0.15,0.035,17.76
J.Arias,MID,WOL,4.9,20,0.0,0.0,1117,1,0,2,2,52.1,0,False,3.625783348254252,9.183673469387754,0.0805729632945389,0.3878472222222222,3.1666666666666665,2.833333333333333,6,0.75,1.8125,cold,differential,45,0.35,0.071,17.75
Barnes,FWD,BUR,4.2,3,0.0,0.2,35,0,0,0,0,1.0,0,True,12.857142857142858,1.1904761904761905,0.0,0.0121527777777777,2.6666666666666665,3.333333333333333,6,1.03125,1.96875,cold,differential,5,0.16,0.038,17.74
Trésor,MID,BUR,4.3,3,0.0,0.2,34,0,0,0,0,2.4,0,True,13.23529411764706,1.162790697674419,0.0,0.0118055555555555,2.6666666666666665,3.333333333333333,6,1.03125,1.96875,cold,differential,5,0.13,0.03,17.36
Chadi Riad,DEF,CRY,4.0,8,0.0,0.0,312,0,1,1,0,9.9,0,True,4.038461538461538,3.5,0.2884615384615384,0.1083333333333333,2.4285714285714284,3.571428571428572,7,1.1290322580645162,1.1612903225806452,cold,differential,14,0.46,0.115,17.24
Clyne,DEF,CRY,3.8,8,0.0,0.0,494,0,1,0,2,16.6,0,True,2.7327935222672064,3.947368421052632,0.1821862348178137,0.1715277777777777,2.4285714285714284,3.571428571428572,7,1.1290322580645162,1.1612903225806452,cold,differential,15,0.45,0.118,17.23
Hudson-Odoi,MID,NFO,5.7,16,0.0,4.3,1838,3,4,6,8,130.6,1,False,4.309031556039173,15.43859649122807,0.3427638737758433,0.6381944444444444,2.833333333333333,3.1666666666666665,6,1.0,1.375,hot,differential,88,0.21,0.037,17.17
Agbadou,DEF,WOL,4.2,20,0.0,0.0,1100,0,0,0,0,46.4,0,False,1.8818181818181816,5.476190476190476,0.0,0.3819444444444444,3.1666666666666665,2.833333333333333,6,0.75,1.8125,cold,differential,23,0.26,0.062,16.93
Munetsi,MID,WOL,5.3,20,0.0,0.0,872,1,2,0,1,42.1,0,False,3.922018348623853,7.169811320754717,0.3096330275229358,0.3027777777777777,3.1666666666666665,2.833333333333333,6,0.75,1.8125,cold,differential,38,0.26,0.049,16.65
Malacia,DEF,MUN,3.7,14,0.0,0.0,7,0,0,0,0,0.4,0,True,25.714285714285715,0.5405405405405405,0.0,0.0024305555555555,2.6666666666666665,3.333333333333333,6,1.78125,1.40625,cold,differential,2,0.07,0.019,16.39
Wharton,MID,CRY,5.0,8,0.0,0.5,2191,0,6,8,6,109.8,1,True,3.779096303057965,18.4,0.2464628023733455,0.7607638888888889,2.4285714285714284,3.571428571428572,7,1.1290322580645162,1.1612903225806452,cold,differential,92,0.36,0.072,16.38
Coleman,DEF,EVE,4.2,9,0.0,0.0,11,0,0,0,0,0.0,0,True,24.545454545454547,0.7142857142857143,0.0,0.0038194444444444,2.6666666666666665,3.333333333333333,6,1.21875,1.15625,cold,differential,3,0.07,0.017,16.35
J.Fletcher,MID,MUN,4.3,14,0.0,0.0,107,0,0,0,0,4.8,0,True,2.5233644859813085,0.6976744186046512,0.0,0.0371527777777777,2.6666666666666665,3.333333333333333,6,1.78125,1.40625,cold,differential,3,0.07,0.016,16.33
Fredricson,DEF,MUN,3.7,14,0.0,0.0,2,0,0,0,0,0.4,0,True,45.0,0.2702702702702702,0.0,0.0006944444444444,2.6666666666666665,3.333333333333333,6,1.78125,1.40625,cold,differential,1,0.06,0.016,16.26
Mayers,DEF,WHU,4.0,19,0.0,0.0,113,0,0,0,0,6.6,0,True,4.778761061946903,1.5,0.0,0.0392361111111111,2.6666666666666665,3.333333333333333,6,1.25,1.78125,cold,differential,6,0.06,0.015,16.24
A.Murphy,DEF,NEW,3.8,15,0.0,0.0,1,0,0,0,0,0.2,0,True,90.0,0.2631578947368421,0.0,0.0003472222222222,2.6666666666666665,3.333333333333333,6,1.40625,1.46875,cold,differential,1,0.05,0.013,16.12
D.Essugo,MID,CHE,4.3,7,0.0,0.0,8,0,0,0,0,0.5,0,True,0.0,0.0,0.0,0.0027777777777777,2.6666666666666665,3.333333333333333,6,1.65625,1.28125,cold,differential,0,0.05,0.012,16.1
Lacey,MID,MUN,4.5,14,0.0,0.0,12,0,0,0,0,1.5,0,True,15.0,0.4444444444444444,0.0,0.0041666666666666,2.6666666666666665,3.333333333333333,6,1.78125,1.40625,cold,differential,2,0.05,0.011,16.08
Fletcher,MID,MUN,4.4,14,0.0,0.0,1,0,0,0,0,0.1,0,True,90.0,0.2272727272727272,0.0,0.0003472222222222,2.6666666666666665,3.333333333333333,6,1.78125,1.40625,cold,differential,1,0.05,0.011,16.08
Bendito Mantato,MID,MUN,4.5,14,0.0,0.0,15,0,0,0,0,1.4,0,True,6.0,0.2222222222222222,0.0,0.0052083333333333,2.6666666666666665,3.333333333333333,6,1.78125,1.40625,cold,differential,1,0.05,0.011,16.08
M.Sarr,DEF,CHE,4.5,7,0.0,0.0,91,0,0,0,0,1.3,0,True,1.978021978021978,0.4444444444444444,0.0,0.0315972222222222,2.6666666666666665,3.333333333333333,6,1.65625,1.28125,cold,differential,2,0.05,0.011,16.08
Mosquera,DEF,WOL,4.3,20,0.0,0.0,1777,0,0,4,3,71.1,1,False,2.583005064715813,11.86046511627907,0.0,0.6170138888888889,3.1666666666666665,2.833333333333333,6,0.75,1.8125,cold,differential,51,0.12,0.028,15.22
Nelson,MID,BRE,4.8,5,0.0,0.3,100,0,0,0,0,6.0,0,True,7.199999999999999,1.6666666666666667,0.0,0.0347222222222222,2.5,3.5,6,1.5,1.375,cold,differential,8,0.12,0.025,14.57
Fer López,MID,WOL,5.1,20,0.0,0.0,228,0,1,0,0,12.4,0,False,4.736842105263158,2.3529411764705883,0.3947368421052631,0.0791666666666666,3.1666666666666665,2.833333333333333,6,0.75,1.8125,cold,differential,12,0.07,0.014,14.57
Hoever,DEF,WOL,3.8,20,0.0,0.0,423,0,0,0,0,20.3,0,False,2.127659574468085,2.631578947368421,0.0,0.146875,3.1666666666666665,2.833333333333333,6,0.75,1.8125,cold,differential,10,0.06,0.016,14.55
Benitez,GKP,CRY,3.9,8,0.0,0.0,90,0,0,1,0,2.3,0,True,7.0,1.794871794871795,0.0,0.03125,2.4285714285714284,3.571428571428572,7,1.1290322580645162,1.1612903225806452,cold,differential,7,0.23,0.059,14.42
Johnstone,GKP,WOL,4.4,20,0.0,0.0,1080,0,0,0,0,30.8,1,False,1.75,4.7727272727272725,0.0,0.375,3.1666666666666665,2.833333333333333,6,0.75,1.8125,cold,differential,21,0.04,0.009,14.26
Sosa,DEF,CRY,4.8,8,0.0,0.5,54,0,0,0,0,2.8,0,True,10.0,1.25,0.0,0.01875,2.4285714285714284,3.571428571428572,7,1.1290322580645162,1.1612903225806452,cold,differential,6,0.14,0.029,13.92
Kalajdžić,FWD,WOL,4.9,20,0.0,0.0,14,0,0,0,0,0.7,0,False,6.428571428571429,0.2040816326530612,0.0,0.0048611111111111,3.1666666666666665,2.833333333333333,6,0.75,1.8125,cold,differential,1,0.0,0.0,13.78
Chirewa,MID,WOL,4.3,20,0.0,0.0,25,0,0,0,0,0.4,0,False,7.199999999999999,0.4651162790697674,0.0,0.0086805555555555,3.1666666666666665,2.833333333333333,6,0.75,1.8125,cold,differential,2,0.0,0.0,13.78
Romero,DEF,TOT,5.0,18,0.0,0.7,1869,4,1,5,10,93.2,1,False,4.382022471910113,18.2,0.2407704654895666,0.6489583333333333,3.0,3.0,6,1.25,1.59375,cold,differential,91,0.12,0.024,13.46
